#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-24T03:22:08 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-24T03:22:08	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out=RAJ2000,DEJ2000,cz&-out.max=50000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
RAJ2000	DEJ2000	cz
348.42407	+24.90234	 7985
128.69931	-57.64605	 4242
183.81615	+65.98539	 2709
052.26675	+40.82402	 4179
054.16282	-20.90226	 1768
074.33805	+78.18884	 1556
170.10925	+03.58549	 2596
203.20520	+07.17011	 6837
204.56610	+04.54255	 6877
336.03842	+36.19981	 5070
067.90101	+17.44232	 4139
138.90889	-86.76678	 5081
191.98038	+27.22242	 7967
237.91183	-60.77467	 5180
264.41284	-59.94073	 5102
297.76999	-30.75763	 5942
354.30896	+49.55693	 5900
056.05846	+46.10893	 5463
080.12695	+14.44715	 5762
145.94470	+74.85962	 3049
175.31931	+47.69078	 3105
254.52477	-21.27285	 5983
075.38576	-16.16609	 6903
131.38342	-15.12117	 3957
210.89886	-25.42794	 6826
124.96618	+20.98501	 4883
279.08578	+51.46648	10646
035.44677	-10.02370	 5225
118.76753	-76.41251	 1755
178.45305	-05.16783	 5742
182.04544	-15.80346	 5247
211.25670	+53.66221	  273
259.67618	+41.69427	 9766
020.75083	+53.26240	 5811
110.57735	+49.29241	 5966
116.61155	-37.61287	 5773
132.88722	+30.86538	 2034
158.32338	+64.74940	 1765
162.15730	+66.36201	 6536
165.74861	-16.28943	 3864
258.16129	+23.27011	 6617
002.19883	+33.43332	 4808
020.30200	-09.21121	 5518
023.96775	+33.68189	 5161
049.86140	+41.54053	 5371
080.49490	+03.48216	 4333
095.37810	-22.08744	 2902
125.08275	+66.98197	 4061
186.80040	-05.83089	 7611
211.91992	-25.11708	 6468
333.64816	-29.16067	 4109
075.65278	+86.22236	 3937
177.26677	+59.43273	 3211
257.02725	-63.45537	 5013
280.35098	-64.01392	 4615
353.71420	+44.30398	 5544
020.08508	-40.96612	 6585
029.97703	+23.64440	 4921
030.86639	+38.11693	 5654
031.92805	+45.62295	 6261
094.80547	+80.06847	 4344
206.09959	-52.36943	 3805
241.56754	-29.28167	 4844
000.33319	+13.11126	 5366
010.88901	-04.11785	 5797
050.00688	+41.25117	 4400
056.00433	-14.35865	 1630
089.66696	+10.30331	 7577
183.37209	+50.74149	 9220
291.63330	+50.12527	 4088
021.07348	+09.33095	 2725
148.61256	-06.95334	 6109
181.08333	+01.56764	 6242
336.37637	-17.24331	 2566
144.58147	-70.09127	 6063
267.24414	-63.25454	 4959
277.04300	-71.69393	 3589
284.13422	-64.92892	 4424
316.69791	-47.18785	 5267
346.04269	+20.07950	11182
009.84576	+02.79792	 5275
067.09067	-47.81589	 4812
157.19963	-50.69925	 6305
177.67299	+20.01514	 6104
192.02254	-27.57765	 3239
196.24326	+29.12230	 5920
213.97476	-52.01127	 4449
256.98938	+60.99011	 3400
273.15424	+25.53679	 4678
078.39644	+20.47894	 5301
094.25367	+81.13774	 4211
094.64971	-05.73468	 6194
188.02057	-39.98246	 3337
299.19849	-37.32837	 3653
348.21606	+20.24842	 4991
353.12109	+23.93107	 5177
111.06200	-29.39078	 8335
149.98274	-39.15760	 3621
179.24123	-19.85511	 1770
185.83627	-12.55860	 4243
074.34222	-75.44512	 5561
196.74854	-57.22469	 5642
198.36229	+27.80239	 6390
208.57701	-26.89377	 5661
029.89472	+14.00826	 4594
052.39631	+40.86888	 5061
095.31475	-64.45884	 7260
181.00592	+20.23227	 7330
001.16622	-08.10040	 8584
020.32401	-22.80068	 5922
097.33590	+74.49269	 5566
115.24260	+55.42720	10229
191.02190	-34.20209	 6035
240.46414	+17.95744	 4403
030.28945	+50.50708	 4875
137.07295	+21.44342	 2720
306.66623	-54.79971	 4574
357.90305	-28.36505	 8288
020.59904	-00.87523	 8131
033.26249	-42.03352	 5533
087.14937	-18.67026	 2052
089.60575	+68.46104	 4114
120.78271	+23.39186	 4702
140.43991	+64.25794	 1574
306.14920	+12.44374	 4521
070.16747	-08.60779	 4138
092.49091	+79.92600	 4408
190.27451	+50.39344	 4655
264.05444	-58.25366	 2735
316.16455	-12.33835	 8486
030.27756	+31.88247	 5190
070.84283	+18.70742	 5035
079.17635	+18.79771	 6339
354.43198	-15.11849	 3373
153.37917	-43.81804	 4193
187.57646	+13.57750	  847
341.19067	+33.46061	 6568
355.81061	+49.97948	 8945
042.02500	-13.95922	 4199
053.68118	-19.02893	 1606
172.00243	+29.51103	 2507
181.15860	+01.78768	 7048
309.59943	+06.99655	 4417
335.66925	+36.19454	 4829
122.20571	+57.76961	 5520
338.58578	-10.35701	 3993
024.98763	-28.69667	 5904
117.53457	+55.38412	 5761
152.92270	-37.92791	 4532
193.65425	-10.61304	 3837
273.79388	-34.62405	 5682
337.12302	+16.78324	10306
349.26184	+30.33509	 6304
030.41666	+31.82650	 4985
137.15535	+37.62155	 6930
159.35603	-25.31944	 3711
193.10832	-40.70740	 4445
225.94427	-25.87297	 2634
249.47470	+36.07308	 9399
117.18536	+66.19736	 4314
187.88554	+11.62475	 1041
206.82787	-29.80895	 4526
061.11308	-02.18917	  863
114.84825	-32.35598	 3025
174.77501	-09.34818	 5904
195.60782	-17.67984	 4626
209.66489	-43.96373	 2470
045.08561	+05.71238	 8617
049.26862	-22.86664	 3880
080.26663	+04.00635	 4145
089.50854	-38.33455	10154
121.69982	+05.30943	 4481
168.14162	-36.42795	 2835
201.30222	-33.65552	 7757
207.58496	+41.36631	 2609
216.67612	-49.67245	 3998
250.28773	+61.32631	 5595
042.24515	+03.16868	 4172
124.99468	-07.07631	 4565
315.63031	-16.81830	 1413
337.83585	+39.35825	 5136
093.13245	+06.69674	 3781
045.30520	+44.95541	 2528
047.76295	+40.62212	 5015
139.63390	+74.31905	 2966
325.42227	-10.63561	 5554
032.42808	-10.18383	 3874
106.00574	+29.24346	 5095
162.99179	+03.79205	 3626
182.49417	+46.45718	  262
218.95897	+36.54318	 4093
060.47356	+05.63945	 5635
168.16586	+09.05580	 1412
198.15652	+47.06331	 8694
008.99928	-10.12171	 5917
036.42665	+41.95628	 5766
038.05300	-17.21684	 8669
157.84633	-42.06061	 5793
170.91014	-13.83110	 6689
175.59888	+10.26413	 6476
208.22696	-01.11473	 1374
209.47906	-54.01997	 4321
165.63091	-53.64275	 3766
167.84346	-48.01995	 4341
219.61140	-22.36762	 2480
329.67966	-28.46620	 6200
077.54400	-00.71916	 7858
107.62830	+61.78633	 3614
211.54385	+09.35342	 7178
226.86378	+19.59763	 4746
284.21268	+36.62397	 2893
074.55227	-07.78039	 3939
203.73302	+13.74206	 6931
251.00870	-61.94293	 4937
258.56256	+43.68470	 8282
342.76205	+37.08793	 5674
000.57981	+12.97164	 5532
045.19086	+44.45193	 9050
046.08512	+48.27012	 3859
143.19742	-05.72471	 6855
146.81705	+22.08948	 7417
184.61043	+29.81289	 3876
193.05191	-13.41473	 4386
287.45776	-17.92842	 6635
299.67618	+50.03687	 7238
301.14383	+12.73945	 4417
346.71051	+28.17912	 9535
032.67138	-75.03767	 8148
088.14782	+66.81986	 5151
004.59393	+30.07958	 7167
059.59150	-44.46652	 1284
071.62479	-04.78878	 4673
274.90472	-42.18992	 6190
157.98219	-35.40981	 2705
178.58504	-51.78105	 6045
300.97015	-26.46758	 8127
304.86066	-41.33250	 6382
019.78289	-34.10378	 5644
085.02780	-40.83651	10734
145.15160	+03.57699	 4932
193.81476	+02.89666	 2779
265.07614	-74.98673	 5193
084.67630	+15.74814	 6000
169.46191	-26.13443	 2148
188.41530	+09.17482	 2315
208.41025	+36.13416	 7956
209.55356	+06.51808	 5094
021.11168	+33.79954	 5859
152.04196	+53.08348	 1112
215.76031	-34.29190	 3932
251.80540	-00.27532	 6903
321.83948	-60.01460	 1734
039.71582	+27.84722	 4586
040.02631	+01.50879	 6033
044.45485	-36.71793	 6210
072.62055	-03.52137	 4486
079.42760	-15.52339	 2819
110.71336	+22.58920	 5356
210.88123	+35.02520	 3884
221.20647	-48.35993	 4747
330.73645	-20.47129	 1776
337.47824	-65.66137	 3201
001.84908	+47.04074	 5354
139.63667	+73.75933	 2262
280.98230	-57.16755	 3569
357.86145	+20.58624	 5541
085.13064	-11.66558	 7195
182.32379	+29.92762	  609
312.40192	+16.86558	 5687
140.72919	+03.15694	 3640
195.27811	+39.84142	10648
224.08284	+49.40005	 2366
264.29559	-55.56127	 5033
353.63126	-02.85428	 5147
050.77750	-21.37519	 1555
066.18732	-54.94201	 1600
086.63187	+69.05098	 4314
164.67871	-50.32483	 2859
187.27812	+02.05233	47469
193.71642	-10.24784	 1344
286.71555	-36.95843	 5386
308.05124	-09.05602	 6074
353.18121	+29.46074	 5595
047.32761	+80.13062	 2377
135.05981	+03.17771	 3868
194.48399	-13.06009	 4985
008.66712	-10.76650	 6189
048.21363	+04.70704	 5904
244.37657	-68.04025	 3512
293.72928	-64.74067	 4355
341.26642	+33.99616	 6998
345.54343	-39.56940	 1186
016.27032	-06.21240	 1123
074.99641	-17.45980	 6483
097.97147	-20.16644	 7764
100.04872	-25.89535	 7741
154.92206	-25.81474	 3005
203.77045	-35.26903	 4436
348.57352	+49.79733	 6662
024.39967	-33.92409	 5788
045.52787	+41.59358	 9135
067.28423	-53.82790	11970
147.97929	-06.82293	 4361
181.68581	+67.16320	 2513
233.73863	+23.50291	 5434
281.06418	+24.14250	 3836
119.51024	+56.35959	 8850
207.30804	+35.25743	 5032
231.56062	-44.14840	 5259
068.89056	+18.34593	 4728
139.71408	-38.75200	 5041
267.62738	-01.80070	 5211
293.16406	+37.87427	 4532
333.28757	-64.84897	 2956
032.80686	-01.48555	 8106
034.26995	+01.24420	 6418
047.40059	+71.64122	 4367
064.89127	+36.27733	 7312
138.74850	+29.73029	 6344
144.11513	-37.34100	 4647
198.47563	-16.49095	 2397
310.45148	-13.84689	 8382
058.98492	+41.58856	 5152
117.97809	+73.01569	 3470
151.54153	-39.74356	 9191
199.50734	-36.95022	 3411
215.06021	-29.74748	 3886
088.03892	-18.02359	 2913
108.14881	-28.65384	  884
190.09579	+03.11771	  852
221.93285	-73.30594	 4473
232.43378	+42.77790	 5781
238.39699	-61.68288	 4473
030.96435	+25.92529	 4884
045.89666	-12.07631	 3385
187.61160	+04.24650	 2429
305.46124	-49.70227	 5711
001.83139	+32.60925	 5076
019.53477	-44.46194	 6727
192.29820	+03.38871	  721
194.29828	-17.40954	14099
290.91754	-55.06564	 3170
002.17708	+37.44791	 4389
141.54805	-76.62632	  449
217.66417	+07.27497	 1364
319.06042	-64.46468	 3248
028.16501	+36.17142	 5580
208.03305	+16.96982	 6714
051.99343	-37.14999	 1885
338.59894	+43.80894	 5505
347.41418	-36.42009	 1678
002.94578	-05.58629	 8035
007.20913	+02.83886	 5306
042.06173	+04.57808	 7093
050.05449	-02.11413	 6548
079.63388	+46.69290	 5929
204.25243	-08.21077	 2816
256.69745	-05.07499	 7207
341.29178	-19.95199	 3020
351.98627	+08.77900	 8671
065.10959	-31.72457	 2809
191.15744	-10.08312	 2392
201.00291	+09.71013	 6966
296.18707	-28.38620	 4821
018.13300	-04.14636	 5671
193.57635	-41.82061	 3374
194.84645	-27.42721	 3362
278.45901	-60.12910	 3830
309.09778	-04.61878	 6218
011.97512	+19.59684	 4552
120.47173	+50.73710	  504
191.21597	-20.42653	 6321
215.59917	-00.38749	 1655
344.90683	+39.14587	 5090
030.33998	-05.37097	 5315
189.38857	-41.30803	 3576
325.01425	-63.90895	 3122
035.69716	-41.37108	 5203
124.77074	+70.72003	  142
202.50954	-20.55175	 5538
343.60632	+32.45170	 6764
046.47986	+04.85811	 8631
064.46740	-63.67525	 5257
191.39453	+27.06076	 6852
282.25989	-51.26519	 7625
356.93774	-28.14067	 8637
095.61792	+66.57855	 4380
130.39713	-20.31502	 5696
140.04123	-16.52593	 2079
158.71065	-28.58300	 3390
192.49121	+05.31143	  648
203.05820	+13.89234	 7651
208.50113	-07.93065	 2736
211.63333	+06.02936	 1015
229.17581	-36.80241	 4227
303.47675	-01.15751	 5503
005.70640	-45.26901	 6100
010.69110	-23.56160	 6787
174.20340	-08.58636	 4665
181.90985	-14.96962	 5419
186.56740	-07.68084	 5474
259.02197	+73.43590	 1255
304.18097	+07.39691	 5083
075.82233	-02.93652	 4355
200.46172	-17.33648	 7064
010.20364	-56.21407	 8154
174.49762	-17.23360	 6495
258.76208	+43.66021	 8408
334.86545	+29.39581	 4569
355.97656	+26.07561	  750
011.24640	-56.37996	 8358
042.01818	+27.10310	 5650
059.62770	-61.54093	 5560
072.09914	-59.80032	 1228
195.35211	+29.30844	 7153
205.16646	+38.79404	 5916
280.83060	-62.11229	 4558
126.92499	+21.47909	 4323
139.64661	+52.51453	 7622
304.87943	-05.32308	 3405
338.03357	-25.39779	10157
350.09421	+27.31570	 4275
051.61489	+40.50790	 5894
151.93738	-41.33160	 5808
159.99352	-30.19304	 3362
183.62389	+28.42345	 3946
299.00797	-27.45263	 7639
043.98862	+00.69254	 4149
074.32224	-75.42067	 5192
078.65040	-61.48150	 4495
094.82149	-24.46617	 2727
300.75443	-55.94802	 4389
304.14926	-46.96600	 5212
068.89095	+19.17171	 7408
317.09396	+17.82051	 5075
023.13885	+35.35857	 4530
047.16490	-03.38001	 8885
109.00822	+56.81801	 3220
244.31566	-11.73179	  975
133.51956	-07.18326	 9244
219.03859	+21.79350	 5628
122.22482	-51.08497	 8273
156.61821	+20.22820	 1170
159.89194	-23.92269	 3814
328.59610	+15.15683	 7355
072.55713	-17.26605	 9262
117.82346	+50.17937	 6253
151.10933	-41.41608	 5949
301.61774	-48.37562	 2902
311.89206	+00.41163	 3768
069.12609	-02.86639	 4446
133.74748	-02.98761	 1847
186.42838	+00.57264	 2140
192.28395	-11.40987	 1438
039.42417	+01.97531	 6473
074.78917	+04.97514	 4683
087.06917	+06.63685	 5286
116.31436	-38.72223	 2970
136.91150	+66.57471	 6916
165.30989	-49.90718	 5739
178.19347	+20.98932	 6420
211.01332	-26.21614	 6024
248.32420	+35.34242	10301
249.84795	-02.40636	 7033
006.72767	-02.50089	 4360
106.80968	-26.62257	 7746
119.08182	-41.62838	 6305
163.52003	-45.81683	 5692
173.90164	+54.94855	 5785
200.31709	-15.90267	 7541
213.70988	+15.14675	 4579
306.15176	+06.91118	 4865
002.49699	-57.02082	 9465
000.42471	+23.49588	 4336
003.62758	-07.16740	 5700
054.54153	+40.98308	 4941
136.42944	+18.33960	 8860
176.44218	+19.77382	 5382
178.86696	-12.06126	 5761
315.78809	-14.52459	 8322
055.17548	-37.51083	 1561
116.72606	-38.30336	 2729
133.89973	-67.45293	 3253
157.54439	-03.16363	11383
201.12042	+14.09258	 7320
211.14308	-33.96075	 3849
235.18987	-62.21570	 5174
328.64014	+02.94303	 3985
044.28145	+17.51434	 6992
049.40204	-01.81876	 8245
112.67189	-62.02654	 3256
210.13348	-28.87457	 5936
015.42743	-15.56777	 5598
041.73616	+48.19305	 5222
056.52985	-04.06920	 3917
067.35031	+70.42446	 3049
183.03987	+17.75693	 6996
208.11130	+14.09123	 6892
030.93627	+16.03098	 2101
181.03918	+20.34788	 7357
184.89906	+05.84677	 2507
186.85992	+06.26267	 1447
192.60051	-40.84406	 4640
207.91478	-30.48904	 4520
325.12277	-26.52795	 3379
177.77861	+55.07872	 5896
233.74384	+11.75030	 1889
273.21036	+07.50252	13838
307.30258	-22.67170	 5869
014.31158	-40.95910	 3397
039.52298	+41.78955	 5409
080.11118	-69.85725	 5720
204.18893	-16.94827	 4346
234.99155	+21.47080	 4388
134.24176	+52.06596	 3773
183.45998	+07.20086	 2637
224.22903	-35.94487	 4269
243.44157	-61.00819	 4292
259.10004	+06.55989	 6507
356.00848	+00.51672	 6762
036.45807	-53.08788	 6460
042.34716	+17.66589	 6404
073.10493	-03.56553	 4529
178.29007	-68.60887	 4137
229.46324	-17.58929	 2104
021.16050	+33.47271	 5097
021.35279	+14.86465	 6356
045.97019	+09.61329	 9153
047.11653	+02.10857	 6168
054.81251	+14.46042	10174
162.92395	+18.48096	 6087
175.00504	-48.96159	 5624
260.85492	+56.97454	 8140
017.65418	-07.62094	 4074
046.75872	-66.93865	 5639
156.13104	-23.55297	 3717
164.46149	-20.00165	 3873
181.19849	+10.59557	 2592
220.60191	-36.57241	 7344
288.77002	-50.65683	 5650
299.15521	-38.61364	 5419
303.47183	-44.52674	 5909
047.11024	+33.97210	 5244
054.79524	-22.38866	 4293
073.08245	-03.10581	 4334
084.22155	-15.20409	 3152
109.44357	+07.95353	 5613
183.06215	+56.17744	 9318
188.37616	+08.65446	 1223
193.49393	-08.77571	 3551
194.15048	-06.81783	 1445
342.75400	+31.37494	 6610
089.94888	+62.15801	 4496
192.64328	-09.46303	 4674
257.68155	+41.65107	10717
311.95322	-09.99595	 5725
324.00015	-76.34574	 3934
052.50767	+41.83216	 4274
119.58521	+25.14923	 4827
143.51158	+10.10875	 3144
120.86343	-70.36687	10596
141.01227	-28.17897	 2463
229.45609	-43.50157	 5246
113.35033	-35.08602	 8448
132.64937	-61.27790	 6578
201.68378	-27.43935	10535
214.56018	-27.41517	 7694
313.40088	-71.14121	 4209
001.82000	+08.30163	 3900
140.45007	+40.15123	 1486
194.25221	-20.48093	 6876
221.62692	-43.95267	 4795
232.04254	-46.77908	10675
258.31430	-25.04076	 8566
041.32508	-17.70836	 7682
125.41808	+73.98836	 2828
174.49478	+59.61692	 3332
180.69849	-53.83551	 8384
181.04813	+10.85440	 2415
194.05058	+27.74551	 6915
216.08644	+36.46140	 8437
240.41762	+21.35295	 9611
049.26512	+41.63364	 7236
160.24614	-27.08402	 4741
188.27066	+16.26549	  954
226.14540	-72.61661	 4518
355.57214	+26.23175	 9596
018.20251	-00.29019	 5259
034.46323	+32.39602	 4794
045.15324	+49.04397	 2464
109.09161	-35.50262	 2954
234.94911	-34.91518	 4718
241.66750	+30.09899	 6565
272.78040	+14.09309	 2281
031.15169	+47.93849	 4991
240.09988	+20.84914	 4823
296.14383	+52.86227	 7662
347.62418	+11.01228	10618
076.24181	-81.31068	 4905
131.70490	+28.17127	 6297
252.82181	-25.90037	 8786
286.47961	-43.72538	 5753
006.74005	-56.97805	 7452
050.40194	+41.39280	 4173
062.43047	+37.00969	 5881
173.95497	+54.52357	  229
208.19185	-29.92975	 4676
220.78320	-36.48915	 7516
235.54416	-31.55078	 6801
298.18622	+48.68568	 7898
306.09265	-50.43395	 5983
308.98856	-54.29946	 3432
358.62387	+28.30892	 7025
065.94437	-51.59945	 6178
089.78964	-51.46888	 8257
096.49158	-22.00484	 2292
144.43390	+02.76093	 6989
271.95490	+17.60489	 2225
123.93685	+58.32105	 8110
142.10799	-36.12946	 4827
201.58214	+02.10076	 1088
202.51529	+62.51154	 1759
210.73213	+09.42067	 5951
273.06152	-63.77614	 4312
093.27197	+64.56132	 3976
125.20065	-08.91846	 2865
179.04353	+60.52499	 9978
195.28850	-18.19782	 4798
210.65024	+32.51044	 4347
225.16190	-03.85822	 6812
007.53043	-11.11364	 3527
120.54638	+56.94234	 8173
032.24448	-07.76690	 3856
111.25694	+23.78322	 5500
121.83436	+51.13162	 5256
151.53098	+47.26267	 7437
232.05316	+42.92985	 5563
238.98917	+05.93188	 2491
246.92122	+40.92692	 9511
299.16565	+07.84440	 5417
300.70779	+49.31976	 7071
331.09341	+39.74374	 4702
067.99418	-05.36971	 4425
095.14175	+27.97856	 6268
141.65053	+07.95454	 2134
197.75656	+29.63668	 7042
282.98395	+26.48823	 3750
053.81070	-20.37368	 1069
143.31366	-16.76785	 2040
151.50000	+58.81226	 2916
164.60498	+24.22638	 6431
200.73178	+26.98069	 2884
261.86157	+58.51659	 8348
263.03537	-17.67020	 8229
013.05061	+29.67696	 5555
136.49777	+35.37743	 7052
190.43559	+35.06284	 6923
196.00259	-30.36903	 3620
041.93597	+09.35680	 8055
042.21583	+20.86261	 6387
199.88327	-24.48423	 9584
206.80067	-24.37294	 5854
244.15402	-61.04600	 6222
255.47153	-23.41138	 8284
281.51831	+32.27961	 4588
303.02289	-55.24589	 4546
317.36151	-22.87848	11384
328.04861	+03.30120	 8603
348.08929	+14.60933	 4862
030.03742	+12.65609	 3483
060.92862	+19.89495	 6770
115.93202	-56.76785	 2929
118.46210	-38.82650	 8624
152.53589	-38.13350	 4969
164.75748	-43.44046	 5156
203.52472	+17.85679	 8048
033.90956	+35.52355	 8125
045.49931	+42.58493	 4175
047.72380	-02.55317	 8643
147.26273	-07.15593	 4315
167.43510	+21.75886	 9542
201.57085	-19.63522	 7494
213.15891	+39.31020	 7743
299.05533	-56.91088	 2167
300.58878	-20.22544	 5853
349.46988	+07.37944	12610
027.35725	+35.45290	 4146
055.43613	-18.26699	 2085
134.77391	+53.77169	 2326
186.02092	+11.21806	 2083
212.02847	-09.07176	11230
027.37444	+12.50905	 5221
044.52750	-74.45660	 4868
106.50124	+50.51030	 6322
266.02228	+25.35071	 3446
339.71478	-25.70904	 3335
350.36115	+08.21764	 3754
208.49355	-27.62321	 5500
302.22849	-56.39219	 4241
310.80975	-29.85339	 2695
017.72394	-05.82152	 5741
022.66961	-01.99436	 5923
066.08755	-47.52652	 4320
068.09096	+33.21898	 5420
147.57545	-23.02529	 2069
162.04846	+04.92772	 7759
189.72746	-27.30783	 7558
190.46959	+41.27372	  607
220.38741	+38.85139	 4669
224.74002	-42.13177	 2928
230.35210	-29.87811	 5928
244.82143	-61.02052	 3939
287.45255	+41.57612	 5028
299.40643	-37.93568	 5860
335.11310	-15.77354	 4866
336.32959	+42.71726	 5521
359.79468	-04.12701	 5570
073.31905	+25.87864	10190
150.02249	-34.22827	 2838
190.07259	-43.21946	 6352
289.07471	-60.20032	 4152
331.02771	+41.81934	 5284
350.50378	-23.50680	 7793
038.34477	+09.60170	 6071
080.41935	+49.12202	 6774
117.69278	+54.36222	 3402
238.29442	-74.82527	 4705
092.65135	+71.38614	 1264
164.37988	+40.94617	 7521
198.59880	-46.11149	 3110
337.21286	-60.88206	12349
042.20208	-19.97124	 4423
152.25507	-40.31744	 5206
193.72986	+27.41269	 7841
227.09525	-28.84451	 5726
284.10010	+52.37762	 8107
311.04068	-10.72351	10312
316.51932	-45.43291	 5318
325.66104	+43.51580	 5368
335.62280	+37.10823	 6132
348.76443	+18.97340	 4772
022.96009	-33.11927	 4999
080.44065	+06.68887	 8994
178.85214	-50.30106	 4320
081.85432	+45.84690	 6195
184.95496	+06.01498	 2074
203.45859	-12.13057	 2508
302.15689	-55.45368	 4286
016.17024	-00.80270	 5117
043.68620	+41.52855	 4450
050.21587	+38.25396	 5037
073.96306	-29.88345	 5836
119.75410	+59.11691	 5927
146.70882	+22.01398	 7455
042.43913	+53.25226	 4128
130.81607	-33.56886	 2295
196.87112	-27.38913	 5880
029.71668	-11.51463	 5475
065.41695	+36.73172	 5677
073.77337	-10.69078	 4578
091.60138	+31.79237	 8551
175.68678	+52.77949	 5632
229.85304	+20.89629	12255
269.35495	+50.72807	 6854
276.09729	-34.18184	 4895
038.09975	+35.49465	  597
044.62889	+45.72059	 9163
054.66902	+09.97000	10368
022.24428	-00.94892	 5526
028.92594	+46.80191	 6388
173.09001	+00.80404	 5947
222.87852	-52.52836	10616
275.46408	+06.35891	 1999
039.63350	+41.52925	 3995
233.36586	+56.55962	  661
353.06696	+44.96968	 5711
030.43423	+08.49994	 8035
046.59151	+36.01456	 5011
075.58038	-10.35643	 3929
113.73972	+85.53719	 2050
118.54443	+55.49531	 7362
135.52321	-64.90431	 1705
190.00693	-42.04276	 2970
192.47418	-06.71743	 3428
204.84386	-32.22408	 7281
288.17612	-53.87374	 7079
127.29559	+63.33786	 6918
212.69852	+35.91343	 8425
300.24341	-47.07024	 6356
053.12313	+42.67942	 9397
066.93679	-12.03379	 9140
084.76035	+20.33887	 8152
170.61134	-07.65282	 6843
173.93855	-38.36483	 6530
268.71594	+34.77618	 4881
333.12552	+45.32848	 1078
047.23643	-02.95515	 2469
201.86678	-27.32469	13612
296.98883	+59.89256	 3438
320.07285	-01.68432	 4899
023.86768	+33.65673	 5103
247.28716	-66.50219	 6554
000.25176	+06.24206	 5324
018.51892	+33.70419	 5728
030.22883	+38.21072	 4137
043.51139	+02.96210	 3042
063.03776	+27.93026	 3713
066.99814	-42.83862	 4448
089.47255	-23.18077	 1843
215.52762	-26.85742	 6709
047.57945	-22.40594	 1307
051.87159	-21.56016	 4245
058.07055	+36.23688	 5764
073.76410	-04.10108	 3827
138.82068	+11.88566	 4957
156.58943	-02.62217	 5464
159.83522	-00.20026	 5606
163.02817	-00.56083	 5536
211.19049	+14.38208	 7603
239.37788	+15.95616	 4740
262.35529	-62.48060	 4800
315.86212	-48.20494	 4940
022.24815	-00.56191	 5464
044.60244	+06.59188	 6333
073.52467	+22.16032	 5288
080.07756	-25.32449	 9549
172.97797	-09.72520	 6391
234.34549	+20.54980	 4450
304.88425	-40.72615	 5246
101.26472	+40.41429	 7364
131.98975	+72.89574	 3123
158.56325	+52.87073	 7055
163.98013	+36.86152	 6536
194.26556	-10.76183	 3915
195.47394	+27.62440	 7857
292.45273	+35.68195	 4612
344.50803	+13.13455	 7551
033.82028	+18.31798	 8311
139.53874	+16.19803	 8997
198.06430	-39.93733	 3237
011.49320	-07.28221	 5961
044.45712	-10.16725	 4433
061.92477	+30.26271	 4815
143.61198	-02.50416	 5390
181.51495	+20.60807	 7308
181.80905	-30.02465	 1739
192.86151	-26.80802	 3418
199.62393	-31.63090	 3668
223.27182	+03.33174	 1563
301.77652	-42.81379	 5581
304.09726	-35.91136	10075
051.15194	+40.69081	 3792
060.64109	+71.70590	 4517
199.83009	+08.42908	 6455
204.67377	-45.85596	 2514
228.28073	+41.26463	 8709
004.59825	+30.06325	 6697
050.24543	-00.36760	 6318
092.21664	-65.73058	10970
151.81451	-39.94666	 5227
180.79822	+19.72878	 7165
215.30463	+03.43579	 1489
226.65427	-41.31986	 4610
340.36224	-04.44471	  900
