x,y,z,r
54875497.026812166,32464125.467707936,39953071.65535155,75242857.14285715
223636222.72006795,141750415.45332342,95202628.23387228,281371428.57142854
51811229.47574914,42268541.39006425,92630434.07612291,114242857.14285713
-37447755.83080244,-16153839.873264864,51253966.0961522,65499999.99999999
-84083849.90815596,-36993663.08876386,-13060009.625108741,92785714.28571428
-40091305.29352106,-17702411.314114504,-29447442.56344854,52800000.0
-98472351.70144993,-47450634.554583035,44486007.50130794,118014285.71428573
-87925625.36571291,-45213883.712604254,-13276922.636356885,99757142.85714284
-60442947.69670862,-39351066.55465667,20466038.61974134,74971428.57142858
-35670016.45325973,-134020028.85111457,-5632210.309514508,138800000.0
-27169643.651615065,-127426971.1907438,-55377313.62889235,141571428.57142857
3082485.9043017477,-57346847.782488905,27592526.780696653,63714285.714285724
30091178.65350934,-74039864.00783749,-107504119.11825748,133957142.85714285
59161239.70186441,-74607324.23428413,-91647178.32918918,132157142.85714284
34156740.80389771,-22861084.84526681,-129730526.43848294,136085714.28571427
157657848.02365875,-81318999.45960587,6522646.402389531,177514285.71428573
27831788.75219863,2311469.445506346,153610479.65611595,156128571.42857143
163435330.5667243,53109949.12513334,53555821.5927204,180000000.0
105553001.00951052,67228983.90799351,89993600.37662837,154142857.14285713
71327786.86011767,81982029.2792543,17521788.854115773,110071428.57142857
42671889.50829085,49726889.60272024,58203236.20207347,87642857.14285713
-35492707.3625287,57549606.35686536,-65178244.78667889,93914285.71428572
-153778613.07920498,70335492.63209495,-12240794.24710444,169542857.14285713
-40659800.68394259,9317954.143342687,-46215886.615527764,62257142.85714286
-37678761.91612561,-297229.9776326977,-45845362.34654352,59342857.14285715
-100343447.17264177,-10189790.815182207,10729206.620011222,101428571.42857142
-69848281.07496129,-43538351.0983772,-42086951.08038042,92442857.14285713
-99550624.03122139,-132750033.9200303,13586567.279843234,166485714.2857143
-98229212.55369532,-143944937.04958996,25239961.853789046,176085714.28571427
-80236465.58443457,-119501884.22543283,29414564.488155603,146914285.7142857
25329655.50993171,-11261214.81274279,-160074722.7328399,162457142.85714287
169004209.69400632,-30405824.91859477,28090263.73539587,174000000.0
98502713.78401604,38724871.27421557,-80728017.33725502,133114285.71428573
49881430.272727475,36615864.77840798,55425477.9444826,83071428.57142857
30911261.224431027,38266007.2740541,48263706.78187938,68914285.71428572
32703301.967761576,40994475.526162215,39578239.18190765,65700000.00000001
18890267.528108202,62343092.146062836,-3356066.8938898277,65228571.428571425
-3486017.3236658922,57824958.534927554,-142812236.57263234,154114285.71428573
-7950679.557951259,98549342.14219025,121608630.2856385,156728571.4285714
-3235114.9326911694,20260531.138130333,73207845.09082696,76028571.42857142
-3370434.5357924798,20702326.97750796,74533465.6528574,77428571.42857145
-28149843.826796502,116246004.69503056,-83379210.14839314,145800000.0
-9004367.099781867,20964738.942547046,-13811813.647889744,26671428.571428567
-83738200.54211101,145365694.9134761,55811902.96246302,176800000.0
-64913529.04869032,30465169.949109793,70231978.75530834,100371428.57142857
-78884490.2257255,-27569664.706617612,-3299810.445430991,83628571.42857143
-29718745.581415214,-62447393.57061434,-36470880.37971191,78185714.28571428
42848488.80143227,-51380943.142871544,-65989658.86362528,93971428.57142858
167013586.29358095,29398570.61584032,20367278.63761004,170800000.00000003
91745113.10350041,67550949.08607446,86398020.74696162,142985714.28571427
50247392.21284918,38049332.42480664,-12580318.296724716,64271428.57142857
36347833.67072283,66601632.1670497,5853851.734582789,76100000.0
-9900075.164991088,52513621.82092918,-112495472.35458891,124542857.14285713
-19584000.991901394,102508176.12825,-122144415.68499677,160657142.85714284
-8369005.891696204,12206846.24629972,49387160.52473345,51557142.85714286
52279826.3147393,-67246591.33624093,-2936852.3817851236,85228571.42857142
158931263.27080694,71806639.39237423,-28239223.92326627,176671428.5714286
31401689.69219672,58546678.30307616,113102449.21141401,131171428.57142857
34262255.56667021,68668632.96871057,46908786.39139047,89942857.14285715
-92370805.58220734,102433901.66852908,106818653.60944091,174457142.85714287
-109477217.79210643,29708254.914405722,-19582061.94328342,115114285.71428572
-69636775.66817887,10917878.07685241,-17386184.53941853,72600000.0
-65514749.898602076,-34341959.79027656,51867901.25136491,90342857.14285715
-53483727.524309434,-62383566.42449198,-60598609.96975444,102100000.0
-11014794.166790335,-97782646.05452596,-17157632.6573886,99885714.28571428
-10908162.673145745,-122923552.13051906,-3532483.7099035177,123457142.85714287
26385784.944865018,-58884472.328938395,-51062197.8267292,82285714.2857143
124269326.22104093,-23707125.373398244,-90319370.03673786,155442857.14285716
121633564.06764375,-14337689.297383575,21049815.12977652,124271428.57142857
93543488.461795,3704112.8744471236,18059781.902743015,95342857.14285713
49757488.657201685,3033640.2704237844,55671794.80664523,74728571.42857143
56080634.84673266,33204424.879106782,12778337.551260905,66414285.71428572
8270190.412330999,21366519.312860955,63295251.51400711,67314285.71428572
-109607415.96182308,37501296.92217987,-18141241.58779666,117257142.85714285
-137147937.20945272,8953837.051874856,-89163181.51326263,163828571.42857143
-55753373.45546326,-15865639.674277786,-37454164.771286644,69014285.71428572
-42631757.55772576,-24330128.678157862,-32476781.72709998,58857142.85714285
38098202.39128361,-67128784.84560479,-26996661.83655926,81771428.57142857
27899580.102298282,-15495889.984699741,-19907920.873196233,37614285.71428572
78717973.3786791,3476187.3040901083,-58892569.54968196,98371428.57142858
73113757.12353459,23677092.110511977,-891199.548020421,76857142.85714287
43213473.69694916,32626569.87353374,19263118.42281305,57471428.57142857
68687994.71148266,61040375.19412541,-45315539.28979231,102457142.85714287
30100918.7305105,129318989.48070408,-56543317.13379783,144314285.7142857
-26827839.5215278,19075949.573699992,-22089166.958438836,39642857.14285715
-92880986.5693177,-29412439.447303012,-12747425.705527298,98257142.85714287
-36915681.07897457,-103704036.82419513,92903444.12732486,144042857.14285713
31517409.68410957,-125055301.24872491,-68924738.79845665,146228571.42857143
42432689.94926426,-40751209.41622494,-179655246.49038026,189042857.14285716
68997063.42534325,25735074.20821686,-71256612.79941759,102471428.57142858
124219125.16367482,78701600.76529618,144833100.4313283,206400000.0
58878991.21457584,150415941.69063586,-75053365.3767993,178114285.7142857
12444467.56768706,62164238.67988802,-115273693.84660749,131557142.85714285
10819804.880002057,54682275.21407414,-23146604.365402866,60357142.85714286
-10109396.122558936,28596899.255573798,60796786.919527635,67942857.14285713
-45689710.547533564,29760004.748147525,38265591.96846858,66614285.71428572
-38344877.635046124,2003033.598390218,-49892484.928010486,62957142.85714286
-70635356.87125884,-30740440.83146921,101130338.32943623,127128571.42857143
-20124657.854270585,-20039934.339664552,98352979.44478133,102371428.57142857
-14502308.639704762,-25787794.5387929,-55118679.40537696,62557142.85714285
1018194.19367657,-114396881.23232153,115566962.2481678,162614285.71428573
3076169.4900234826,-193155083.74475107,41152689.65755869,197514285.7142857
131451031.57126717,-61030114.32277093,40307648.73618961,150428571.42857143
173025324.43346164,-65249024.86513737,162171877.89901492,245957142.85714284
43781060.48140004,20769086.70225257,-106901431.35419782,117371428.57142858
6368932.846669751,6302047.520595524,35265295.9086465,36385714.28571428
18527318.358174734,55718939.88281887,3597086.1980481776,58828571.428571425
33251935.777497012,119259615.29572506,53711109.9748287,134957142.85714287
8438414.445719872,30913833.561852064,-63709146.93426016,71314285.71428572
8857551.357251158,51035269.610653184,17888125.6626176,54800000.00000001
13016443.272930646,75383604.13826165,173825545.7348424,189914285.7142857
-1212016.6354138611,87181213.29683287,-6262939.462136346,87414285.7142857
-3664138.1534909876,123303089.21395147,-123543894.68744099,174585714.28571427
-37661330.81097338,147018304.6345128,-91471756.64619112,177199999.99999997
-16020892.334101668,24077881.47238232,40997059.37648443,50171428.571428575
-46020183.80995191,60695515.8760146,-30367697.22324531,82000000.0
-5172507.941306839,5289125.66976071,-19332881.607422,20700000.0
-13228029.730418082,11107135.688152341,-44784492.47514309,48000000.0
-81123752.95014426,-1283939.1288419007,2899726.138624319,81185714.28571428
-54292854.24001549,-11870190.095694788,-9093038.055276433,56314285.71428572
-45251546.29842607,-23517128.51169893,33910614.491425045,61242857.142857134
-93886666.57936409,-66260388.995000415,8704643.088348186,115242857.14285715
-67784094.395291,-71958835.22071426,-25698362.71038478,102142857.14285713
-98783528.7912805,-115044746.14222662,21018009.967174243,153085714.2857143
-22764119.519302137,-102875259.38700531,67123943.77382022,124928571.42857143
-4814794.065549302,-55548525.338897295,107758068.5409598,121328571.42857142
32680899.20795058,-58072222.4127706,80608606.51105775,104585714.2857143
17962612.422543198,-18918206.301818788,36403382.11431671,44785714.28571429
99497400.9303486,-36072816.74175832,15941587.20020689,107028571.42857143
100868314.57985248,82996846.72697009,82960583.31481552,154742857.14285713
46451066.68905955,41062234.293381505,57435666.689609386,84514285.71428572
16881709.018608406,51590889.565416045,-103742240.69421288,117085714.28571428
-16928979.455016073,127047631.99203345,-94285018.84284605,159114285.71428573
-26185982.39446049,75423350.26212433,-63479229.36893543,102000000.0
-38540774.22209283,105869899.01720025,36489720.95072432,118428571.42857142
-46479972.34283458,105244529.46204014,39718616.99835318,121714285.7142857
-9870509.117831081,20122225.762079377,53510059.120444804,58014285.71428572
-21949623.660048094,26535988.31210854,74260670.49398753,81857142.85714285
-69485173.03320089,83738822.40393913,103432143.50544687,150128571.42857146
-121546812.9966259,71681322.58117448,103842189.1303186,175200000.0
-44454198.64925863,16147300.490732746,-20880107.981383506,51700000.00000001
-112148205.21080402,-36944042.419082075,-69363275.0104941,136942857.14285713
-89609658.75466815,-64644526.1754565,-128592280.87869784,169542857.14285716
-17169052.657843173,-18310754.32921909,101043180.85117427,104114285.71428572
-58674340.133916825,-98581423.47053622,-18207322.51339939,116157142.85714284
-40991798.74360457,-90626043.11428554,94272675.99410248,137042857.14285713
19107758.12383391,-45634352.821179815,-54453232.44871651,73571428.57142857
34653548.26746275,-70564597.69274944,87269407.88786364,117457142.85714287
41173289.81597546,-33166051.95785219,-48601078.54679567,71814285.71428572
53537086.26734163,82990628.95835797,7658554.0488909865,99057142.85714285
26929786.864174366,60478104.38708909,49132577.41124566,82442857.14285713
-2859875.122467086,84367028.92325811,53609938.863479614,100000000.0
-15407205.540286625,53679505.66778527,43494206.92046638,70785714.28571428
-81430886.28025536,59468615.033766545,57777632.26075836,116214285.71428572
-39585394.909592554,267207.88398652634,62369167.61495227,73871428.57142857
-125878234.65482087,-14018583.725369705,36615411.10123566,131842857.14285715
-65070190.82542439,-43440328.309621125,135572865.33729592,156528571.4285714
-33945026.23988192,-48088329.28119283,56575647.614201285,81642857.14285715
-22119623.3930033,-68008494.22828494,-33395903.364157356,78928571.42857143
-14049968.102004113,-48439597.815047435,49259047.49230458,70500000.0
-9923278.987011509,-38025796.40559611,-108076673.44004482,115000000.0
-6451985.579316602,-44122162.40940336,-77023416.3511495,89000000.0
-1856607.867553915,-116913633.29671119,11720183.596132748,117514285.71428573
43661116.508394524,-61111147.038174696,-59332614.15709668,95714285.71428572
13688249.27526854,-17203088.39366978,-29154393.19763291,36514285.71428571
100603538.83794342,-91280446.60825995,-4835759.5981661845,135928571.4285714
66295863.77653524,-52053860.52002637,-97181473.25988773,128642857.14285713
112586325.45184666,-41481606.39601916,-42871853.89201449,127414285.7142857
56036448.97191369,15647998.163151478,-1989874.7017366423,58214285.71428572
5325085.314075706,29927713.311513487,-56547461.85587532,64200000.00000001
-7516100.065527653,107036360.36245953,-23961586.694068655,109942857.14285712
-16089220.941854194,97696350.75434609,-44475969.41610914,108542857.14285715
-111344662.56871462,41997751.79487225,-118383171.81845842,167857142.85714284
-36024339.144668534,11758787.738087563,7418959.586424105,38614285.714285724
-73988215.70392384,-18978817.961304225,39949823.60087858,86200000.0
-102515411.83542287,-133520859.79902154,-112325266.24399552,202371428.57142854
-23637887.411510296,-108419595.75261393,100927902.6610607,150000000.0
42967957.82055842,-27936397.83807563,-148716516.48879987,157300000.00000003
58983887.646061,2686499.400252859,28583976.615042415,65599999.999999985
54997134.93966642,74950568.89999455,95812198.4404663,133500000.0
-15689178.377267392,48840910.22081038,-122367944.92905088,132685714.28571428
-23429054.693595733,-143461893.02492142,-11650617.613176648,145828571.4285714
376278.6825911964,-19769059.16543215,-33732072.48401246,39100000.0
146365573.53859103,55827308.650615335,31276363.27502756,159742857.14285713
68013017.49416563,29103146.456787203,-15782210.060311893,75642857.14285716
109711438.1494807,93237847.77891251,-33579971.54394686,147842857.14285716
59005259.707076855,50907645.6068445,-50226782.906916715,92714285.7142857
21885292.47391905,98043233.0596205,-442691.2788447282,100457142.85714285
